stu_id,answer_rank,who_am_i,code,valence,year
stu_WZSYO1566I,14,A boy who is eager to lean more math,2.0,boy,2022-2023
stu_WZSYO1566I,14,A boy who is eager to lean more math,14.0,positive,2022-2023
stu_WZSYO1566I,15,The middle child of a family,12.0,neutral,2022-2023
stu_WZSYO1566I,15,The middle child of a family,4.0,child,2022-2023
stu_WZSYO1566I,16,A guy who gets allergies easily,36.0,neutral,2022-2023
stu_WZSYO1566I,16,A guy who gets allergies easily,2.0,boy,2022-2023
stu_WZSYO1566I,17,A boy who plays videogames on an Ipad because the screen is big,28.0,neutral,2022-2023
stu_WZSYO1566I,17,A boy who plays videogames on an Ipad because the screen is big,2.0,boy,2022-2023
stu_WZSYO1566I,18,A guy who gives money to parents when needed,44.0,neutral,2022-2023
stu_WZSYO1566I,18,A guy who gives money to parents when needed,2.0,boy,2022-2023
stu_WZSYO1566I,18,A guy who gives money to parents when needed,12.0,neutral,2022-2023
stu_WZSYO1566I,19,A short person,35.0,neutral,2022-2023
stu_WZSYO1566I,20,I positive person that always has a smile unless sick or annoyed,45.0,positive,2022-2023
stu_XBVIF2629F,1,I am a 7th grade student,22.0,7thgrade,2022-2023
stu_XBVIF2629F,1,I am a 7th grade student,4.0,7thgrade,2022-2023
stu_XBVIF2629F,1,I am a 7th grade student,14.0,neutral,2022-2023
stu_XBVIF2629F,2,I am a baseball player,29.0,neutral,2022-2023
stu_XBVIF2629F,3,I am a boy,2.0,boy,2022-2023
stu_XBVIF2629F,4,I am 13 years old,4.0,13 years old,2022-2023
stu_XBVIF2629F,5,I am good at just about any sport I play,43.0,positive,2022-2023
stu_XBVIF2629F,5,I am good at just about any sport I play,29.0,positive,2022-2023
stu_XBVIF2629F,6,I am a very nice and kind person,44.0,positive,2022-2023
stu_XBVIF2629F,6,I am a very nice and kind person,21.0,none,2022-2023
stu_XBVIF2629F,7,I am smart,43.0,positive,2022-2023
stu_XBVIF2629F,8,I am good at school academics,43.0,positive,2022-2023
stu_XBVIF2629F,8,I am good at school academics,14.0,neutral,2022-2023
stu_XBVIF2629F,8,I am good at school academics,25.0,neutral,2022-2023
stu_XBVIF2629F,9,I am the oldest child,12.0,neutral,2022-2023
stu_XBVIF2629F,9,I am the oldest child,4.0,child,2022-2023
stu_XBVIF2629F,10,I am loved by a bunch of people,24.0,positive,2022-2023
stu_XBVIF2629F,11,I am [student first name + last name],5.0,none,2022-2023
stu_XBVIF2629F,12,I am a good kid,40.0,positive,2022-2023
stu_XBVIF2629F,12,I am a good kid,4.0,child,2022-2023
stu_XBVIF2629F,12,I am a good kid,22.0,child,2022-2023
stu_XBVIF2629F,13,I am a fun guy,46.0,positive,2022-2023
stu_XBVIF2629F,13,I am a fun guy,2.0,boy,2022-2023
stu_XBVIF2629F,14,I am not a quitter,41.0,positive,2022-2023
stu_XBVIF2629F,15,I am black,6.0,black,2022-2023
stu_XBVIF2629F,16,I am white,6.0,white,2022-2023
stu_XBVIF2629F,17,"I am Asian, Cape Virden, Mexican, Irish, light-skin, Scottish, Polish, Indian, Portuguese",7.0,"multiracial (asian, cape virden, mexican, irish, light-skin, scottish, polish, indian, portuguese)",2022-2023
stu_XBVIF2629F,18,I am a lover,45.0,positive,2022-2023
stu_XBVIF2629F,19,I am a believer,16.0,believer,2022-2023
stu_XBVIF2629F,20,I am done with this test and I am 5'4ft,47.0,neutral,2022-2023
stu_XBVIF2629F,20,I am done with this test and I am 5'4ft,35.0,neutral,2022-2023
stu_XTVLS2669A,1,[student first name],5.0,none,2022-2023
stu_XTVLS2669A,2,a kid who like cat's,24.0,positive,2022-2023
stu_XTVLS2669A,2,a kid who like cat's,4.0,child,2022-2023
stu_XTVLS2669A,3,a kid who like brid's,24.0,positive,2022-2023
stu_XTVLS2669A,3,a kid who like brid's,3.0,child,2022-2023
stu_XTVLS2669A,4,a kid who like math,25.0,positive,2022-2023
stu_XTVLS2669A,4,a kid who like math,4.0,child,2022-2023
stu_XTVLS2669A,4,a kid who like math,24.0,positive,2022-2023
stu_XTVLS2669A,5,a kid who like to clime tree's,29.0,positive,2022-2023
stu_XTVLS2669A,5,a kid who like to clime tree's,4.0,child,2022-2023
stu_XTVLS2669A,5,a kid who like to clime tree's,22.0,child,2022-2023
stu_XTVLS2669A,5,a kid who like to clime tree's,24.0,positive,2022-2023
stu_XTVLS2669A,6,a kid who like baseball,29.0,positive,2022-2023
stu_XTVLS2669A,6,a kid who like baseball,4.0,child,2022-2023
stu_XTVLS2669A,6,a kid who like baseball,24.0,positive,2022-2023
stu_XTVLS2669A,7,a kid who does not like basketball,24.0,negative,2022-2023
stu_XTVLS2669A,7,a kid who does not like basketball,4.0,child,2022-2023
stu_XTVLS2669A,7,a kid who does not like basketball,22.0,child,2022-2023
stu_XTVLS2669A,8,a kid who has 5 siblings,12.0,neutral,2022-2023
stu_XTVLS2669A,8,a kid who has 5 siblings,4.0,child,2022-2023
stu_XTVLS2669A,9,a kid who like to sleep,31.0,positive,2022-2023
stu_XTVLS2669A,9,a kid who like to sleep,4.0,child,2022-2023
stu_XTVLS2669A,9,a kid who like to sleep,22.0,child,2022-2023
stu_XTVLS2669A,9,a kid who like to sleep,24.0,positive,2022-2023
stu_XTVLS2669A,10,i like to eat,24.0,positive,2022-2023
stu_XTVLS2669A,11,ammaracen,8.0,american,2022-2023
stu_XTVLS2669A,12,a student,14.0,neutral,2022-2023
stu_XTVLS2669A,20,try,48.0,none,2022-2023
stu_ZMXXH2486L,1,I am a Seventh Grade student,22.0,seventhgrader,2022-2023
stu_ZMXXH2486L,1,I am a Seventh Grade student,14.0,neutral,2022-2023
stu_ZMXXH2486L,2,I am 12 years old,4.0,12 years old,2022-2023
stu_ZMXXH2486L,3,I am a girl,2.0,girl,2022-2023
stu_ZMXXH2486L,4,I am a soccer player,29.0,neutral,2022-2023
stu_ZMXXH2486L,5,I am the oldest child,12.0,neutral,2022-2023
stu_ZMXXH2486L,5,I am the oldest child,4.0,child,2022-2023
stu_ZMXXH2486L,6,I go by she/her,2.0,she/her,2022-2023
stu_ZMXXH2486L,7,I am a sister,12.0,neutral,2022-2023
stu_ZMXXH2486L,7,I am a sister,2.0,girl,2022-2023
stu_ZMXXH2486L,8,I am american,8.0,american,2022-2023
stu_ZMXXH2486L,9,I am a hard-working person,41.0,positive,2022-2023
stu_ZMXXH2486L,10,I am helpful,44.0,positive,2022-2023
stu_ZMXXH2486L,11,I am able to cook,43.0,neutral,2022-2023
stu_ZMXXH2486L,12,I like working in groups,44.0,positive,2022-2023
stu_ZMXXH2486L,12,I like working in groups,24.0,positive,2022-2023
stu_ZMXXH2486L,13,I am interested in making jewelry,30.0,positive,2022-2023
stu_ZMXXH2486L,14,I am good at writing,25.0,positive,2022-2023
stu_ZMXXH2486L,15,I am good at dancing,26.0,positive,2022-2023
stu_ZMXXH2486L,16,I was born in december,48.0,none,2022-2023
stu_ZMXXH2486L,17,I am in honors classes,25.0,neutral,2022-2023
stu_ZMXXH2486L,17,I am in honors classes,14.0,neutral,2022-2023
stu_ZMXXH2486L,18,I am pretty good at drawing,26.0,positive,2022-2023
stu_ZMXXH2486L,19,I like to read,25.0,positive,2022-2023
stu_ZMXXH2486L,19,I like to read,24.0,positive,2022-2023
stu_ZMXXH2486L,20,I enjoy chatting with my friends,24.0,positive,2022-2023
stu_ZMXXH2486L,20,I enjoy chatting with my friends,10.0,positive,2022-2023
stu_NZWIU92234,8,I am going to 7grade,22.0,6thgrade,2023-2024
stu_NZWIU92234,8,I am going to 7grade,4.0,6thgrade,2023-2024
stu_NZWIU92234,8,I am going to 7grade,14.0,neutral,2023-2024
stu_DJCZE13885,12,I like going outside.,31.0,positive,2023-2024
stu_DJCZE13885,12,I like going outside.,24.0,positive,2023-2024
stu_CDXSC86692,17,i am the person that goes to my brothers dad's house,12.0,neutral,2023-2024
stu_KWMWG76590,16,i have a lot of friends,10.0,positive,2023-2024
stu_RFRYE74718,8,I am a fellow citizen for united states.,8.0,american,2023-2024
stu_XSQUV53095,5,I AM [FIRST NAME] A AFRICAN AND INDIAN,7.0,africanandindian,2023-2024
stu_XSQUV53095,5,I AM [FIRST NAME] A AFRICAN AND INDIAN,5.0,none,2023-2024
stu_YXBHV58732,5,I like playing games,31.0,positive,2023-2024
stu_YXBHV58732,5,I like playing games,24.0,positive,2023-2024
stu_ZARRQ26344,7,i like to paint and draw,26.0,positive,2023-2024
stu_ZARRQ26344,7,i like to paint and draw,24.0,positive,2023-2024
stu_MKEGQ97127,15,I'm a friendly person,44.0,positive,2023-2024
stu_EXNUN73314,13,I am pretty,35.0,positive,2023-2024
stu_MKGYA55892,5,like music,24.0,positive,2023-2024
stu_OCRTY88035,17,I am someone that want to go to cape verde.,24.0,positive,2023-2024
stu_FBWGP41232,5,I enjoy math (sometimes),25.0,positive,2023-2024
stu_FBWGP41232,5,I enjoy math (sometimes),24.0,positive,2023-2024
stu_DERZZ01872,12,I have a snake,32.0,none,2023-2024
stu_BESSB35006,8,i like to talk to my friends,31.0,positive,2023-2024
stu_BESSB35006,8,i like to talk to my friends,10.0,positive,2023-2024
stu_BESSB35006,8,i like to talk to my friends,24.0,positive,2023-2024
stu_SOWGI28002,16,I am someone who loves water,24.0,positive,2023-2024
stu_EHXGF51692,1,I am a honor student.,14.0,positive,2023-2024
stu_QQMSX84242,16,a friend,10.0,neutral,2023-2024
stu_CDXSC86692,19,i am the person that loves to go outside,31.0,positive,2023-2024
stu_CDXSC86692,19,i am the person that loves to go outside,24.0,positive,2023-2024
stu_MXNSF14478,19,I have 9 siblings,12.0,neutral,2023-2024
stu_FQKSK24193,16,i have 2 brothers,12.0,neutral,2023-2024
stu_EJIML93711,16,I like doing group work.,14.0,positive,2023-2024
stu_NWRRN03456,5,I complete 13 assignment on MATH Stream.,14.0,neutral,2023-2024
stu_CWJCN88700,13,I am short compared to others,35.0,neutral,2023-2024
stu_ABSGH36082,13,I want a fish,33.0,none,2023-2024
stu_FASQN45304,4,I am someone who loves math.,25.0,positive,2023-2024
stu_FASQN45304,4,I am someone who loves math.,24.0,positive,2023-2024
stu_SBUBU63586,3,i am a student,14.0,neutral,2023-2024
stu_XSQUV53095,2,I AM [FIRST NAME] A STUDENT,14.0,neutral,2023-2024
stu_XSQUV53095,2,I AM [FIRST NAME] A STUDENT,5.0,none,2023-2024
stu_ZARRQ26344,14,I am a moms girl,12.0,neutral,2023-2024
stu_ZARRQ26344,14,I am a moms girl,2.0,girl,2023-2024
stu_WWNBY52737,15,I am an honors student.,14.0,positive,2023-2024
stu_WEADW20158,12,i like going out with my parents,24.0,positive,2023-2024
stu_WEADW20158,12,i like going out with my parents,12.0,positive,2023-2024
stu_JVLXZ63894,2,english student,14.0,neutral,2023-2024
stu_VKCWY07846,5,im a only child,22.0,onlychild,2023-2024
stu_VKCWY07846,5,im a only child,12.0,neutral,2023-2024
stu_HBPKA70291,12,call of duty player,28.0,neutral,2023-2024
stu_IGLSS89625,11,i like my mom,12.0,positive,2023-2024
stu_MXNSF14478,3,I'm a 11 year old,4.0,11,2023-2024
stu_VNSDU81090,10,my favorite food is rice and chiken,24.0,positive,2023-2024
stu_PUHUL75671,10,[DATE POSSIBLE BIRTHDAY],48.0,neutral,2023-2024
stu_IKUOQ66846,18,I like to do something when i'm bored,31.0,positive,2023-2024
stu_IKUOQ66846,18,I like to do something when i'm bored,24.0,positive,2023-2024
stu_HLKZL24322,19,i like popcorn,24.0,positive,2023-2024
stu_MTCIM85775,20,A [CITY] resident,9.0,neutral,2023-2024
stu_UHXBA77476,12,l like butterflies,24.0,positive,2023-2024
stu_FASQN45304,3,I am someone who likes to run.,29.0,positive,2023-2024
stu_FASQN45304,3,I am someone who likes to run.,24.0,positive,2023-2024
stu_FPTDO32773,3,Girlfriend,11.0,neutral,2023-2024
stu_RDPGG44681,12,I am truthful,40.0,positive,2023-2024
stu_XSQUV53095,6,I AM [FIRST NAME] A ANTISOCIAL,44.0,negative,2023-2024
stu_XSQUV53095,6,I AM [FIRST NAME] A ANTISOCIAL,5.0,neutral,2023-2024
stu_DHTXQ91573,7,I am a students from 6 grades,22.0,6thgrade,2023-2024
stu_DHTXQ91573,7,I am a students from 6 grades,4.0,6thgrade,2023-2024
stu_DHTXQ91573,7,I am a students from 6 grades,14.0,neutral,2023-2024
stu_CWQDV67579,1,I am Christian,16.0,christian,2023-2024
stu_UYUIH18635,14,my favortie holiday is christmas,24.0,positive,2023-2024
stu_PYEUW09959,12,I like to go to dunkin' donuts,31.0,positive,2023-2024
stu_PYEUW09959,12,I like to go to dunkin' donuts,24.0,positive,2023-2024
stu_MMZHT88458,20,i have long hair,35.0,neutral,2023-2024
stu_KWMWG76590,9,i like hang out with my friends,31.0,positive,2023-2024
stu_KWMWG76590,9,i like hang out with my friends,10.0,positive,2023-2024
stu_KWMWG76590,9,i like hang out with my friends,24.0,positive,2023-2024
stu_SJXEZ38047,13,I speak 2 different languages,25.0,neutral,2023-2024
stu_SJXEZ38047,13,I speak 2 different languages,22.0,bilingual,2023-2024
stu_TDURA35752,8,I am quiet,44.0,neutral,2023-2024
stu_CAGAM03126,14,I am a person who likes to play games.,31.0,positive,2023-2024
stu_CAGAM03126,14,I am a person who likes to play games.,24.0,positive,2023-2024
stu_ORUUL82324,9,My older brother is in military-basic training,12.0,neutral,2023-2024
stu_FVHVM49769,3,I am half brazilian,7.0,brazilian,2023-2024
stu_WZRKM29688,2,im a sports player,29.0,neutral,2023-2024
stu_XKMAG80800,16,I like strawberry cheesecake.,24.0,positive,2023-2024
stu_BJJXN95776,18,I like homemade food,24.0,positive,2023-2024
stu_IZQGI75719,1,i like tv,24.0,positive,2023-2024
stu_EHLZF06092,9,I don't like spanish class,24.0,negative,2023-2024
stu_EHLZF06092,9,I don't like spanish class,14.0,negative,2023-2024
stu_KFYJM61476,3,I like to wear sweaters.,24.0,positive,2023-2024
stu_QHOON52054,20,I am done with this test and I am 5'4ft,47.0,neutral,2023-2024
stu_QHOON52054,20,I am done with this test and I am 5'4ft,35.0,neutral,2023-2024
stu_XCKNQ66212,1,im black,6.0,black,2023-2024
stu_MMNSJ38829,1,I like to dance.,26.0,positive,2023-2024
stu_MMNSJ38829,1,I like to dance.,24.0,positive,2023-2024
stu_UAFAK64772,2,A 7th grade student,22.0,7thgrade,2023-2024
stu_UAFAK64772,2,A 7th grade student,4.0,7thgrade,2023-2024
stu_UAFAK64772,2,A 7th grade student,14.0,neutral,2023-2024
stu_IKUOQ66846,14,I have cornrows,35.0,neutral,2023-2024
stu_CPBCK00658,15,I like babies,24.0,positive,2023-2024
stu_FBWGP41232,11,I like to sleep,31.0,positive,2023-2024
stu_FBWGP41232,11,I like to sleep,24.0,positive,2023-2024
stu_CTAZU65504,9,I am Cape Verdean,7.0,cape verdean,2023-2024
stu_VQFBG95862,18,i am a person with a dog,32.0,none,2023-2024
stu_ABSGH36082,14,I was born in April,22.0,april birthday,2023-2024
stu_LJAAE92948,20,I can't do my hair,30.0,negative,2023-2024
stu_QACJQ31561,10,i like jordans,30.0,positive,2023-2024
stu_QACJQ31561,10,i like jordans,24.0,positive,2023-2024
stu_WWNBY52737,6,I am a singer.,26.0,neutral,2023-2024
stu_NWRRC44615,5,i hang out with my friends,31.0,neutral,2023-2024
stu_NWRRC44615,5,i hang out with my friends,10.0,neutral,2023-2024
stu_XHGVP79664,4,Im white,6.0,white,2023-2024
stu_SELBD60428,1,[FIRST LAST NAME],5.0,none,2023-2024
stu_PKXZK94759,5,I love music,24.0,positive,2023-2024
stu_NJZBY59884,8,i like to eat.,31.0,positive,2023-2024
stu_NJZBY59884,8,i like to eat.,24.0,positive,2023-2024
stu_WXAMH04104,2,i am 12 years old,4.0,12,2023-2024
stu_LJAAE92948,19,I'm a good sister,12.0,positive,2023-2024
stu_LJAAE92948,19,I'm a good sister,2.0,girl,2023-2024
stu_DKGHS98193,9,i have a baby brother i love alot,12.0,positive,2023-2024
stu_MRIWT64391,1,A person who loves science,25.0,positive,2023-2024
stu_MRIWT64391,1,A person who loves science,24.0,positive,2023-2024
stu_EHYTZ32137,4,I'm a good writer,25.0,positive,2023-2024
stu_JVLXZ63894,7,artist,26.0,neutral,2023-2024
stu_OAZKI17777,18,[FIRST NAME],5.0,none,2023-2024
stu_WQGUY90279,4,I'm Vietnamese and Chinese,7.0,vietnamese and chinese,2023-2024
stu_STIXI97047,7,I am [LAST NAME].,5.0,none,2023-2024
stu_THKBG93560,20,I'm an outside kid,22.0,outsidekid,2023-2024
stu_THKBG93560,20,I'm an outside kid,4.0,child,2023-2024
stu_MRIWT64391,4,A english speaker,25.0,neutral,2023-2024
stu_MRIWT64391,4,A english speaker,22.0,englishspeaker,2023-2024
stu_VENGZ10475,9,A coder,26.0,neutral,2023-2024
stu_BCRYB29652,13,"I,m good at srose.",48.0,positive,2023-2024
stu_FBOFA96484,9,i am a thankful person,45.0,positive,2023-2024
stu_PJCOJ15115,11,I am a spiderman enjoyer,24.0,positive,2023-2024
stu_CLLRZ76280,8,I'm someone who's birthday is january,22.0,january birthday,2023-2024
stu_OFAWH83528,18,i like hanging out with family,31.0,positive,2023-2024
stu_OFAWH83528,18,i like hanging out with family,12.0,positive,2023-2024
stu_OFAWH83528,18,i like hanging out with family,24.0,positive,2023-2024
stu_EHLZF06092,18,I like spring,24.0,positive,2023-2024
stu_CNIFN64507,4,im me,19.0,none,2023-2024
stu_QHOON52054,2,I am a baseball player,29.0,neutral,2023-2024
stu_IIOVZ06372,18,I like the mall,24.0,positive,2023-2024
stu_FHADA27602,9,i love mac n cheese,24.0,positive,2023-2024
stu_XKMAG80800,7,A nice guy,44.0,positive,2023-2024
stu_XKMAG80800,7,A nice guy,2.0,boy,2023-2024
stu_EUIXK95276,5,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",31.0,positive,2023-2024
stu_EUIXK95276,5,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",14.0,neutral,2023-2024
stu_EUIXK95276,5,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",24.0,positive,2023-2024
stu_EUIXK95276,5,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",26.0,positive,2023-2024
stu_EUIXK95276,5,"I'm a student at the [SCHOOL NAME] I love dancing, singing, gym class, Art class, eating food",29.0,positive,2023-2024
stu_QACJQ31561,2,im 11,4.0,11,2023-2024
stu_CPBCK00658,1,I am a girl.,2.0,girl,2023-2024
stu_QZOUO83023,7,I also like money,34.0,positive,2023-2024
stu_QZOUO83023,7,I also like money,24.0,positive,2023-2024
stu_FSPCV10901,13,I love the park.,24.0,positive,2023-2024
stu_EUWJA76858,3,I am a volleyball player.,29.0,neutral,2023-2024
stu_YXBHV58732,1,I'm a student,14.0,neutral,2023-2024
stu_SULZI60933,19,i like art,26.0,positive,2023-2024
stu_SULZI60933,19,i like art,24.0,positive,2023-2024
stu_DUOEM76163,13,I was born in [CITY],9.0,neutral,2023-2024
stu_IIOVZ06372,17,I like the weekends,24.0,positive,2023-2024
stu_EHYTZ32137,9,I'm the oldest,12.0,neutral,2023-2024
stu_CAGAM03126,17,I am a person who likes hoodies.,30.0,positive,2023-2024
stu_CAGAM03126,17,I am a person who likes hoodies.,24.0,positive,2023-2024
stu_NWVEW24693,16,i am excited for spring,47.0,positive,2023-2024
stu_UEVQJ25414,5,im funny,46.0,positive,2023-2024
stu_MMNSJ38829,7,I like to listen to music.,26.0,positive,2023-2024
stu_MMNSJ38829,7,I like to listen to music.,24.0,positive,2023-2024
stu_QQMSX84242,7,a family member,12.0,neutral,2023-2024
stu_OAZKI17777,17,[FIRST NAME],5.0,none,2023-2024
stu_KWLPL21630,16,I like cute outfit.,30.0,positive,2023-2024
stu_KWLPL21630,16,I like cute outfit.,24.0,positive,2023-2024
stu_WTRMC77187,6,I have fun with friends,31.0,positive,2023-2024
stu_WTRMC77187,6,I have fun with friends,10.0,positive,2023-2024
stu_CNIXS57234,3,I'm basketball player,29.0,neutral,2023-2024
stu_HEPWQ98561,4,"i am black,",6.0,black,2023-2024
stu_IGWBR81023,5,i have two older brothers and two younger sisters,12.0,neutral,2023-2024
stu_SQLXP95993,6,I don't like to do all of my homework,24.0,negative,2023-2024
stu_SQLXP95993,6,I don't like to do all of my homework,14.0,negative,2023-2024
stu_UEYTM01990,5,I'm nice,44.0,positive,2023-2024
stu_YBWGX96937,15,not like warm up,24.0,positive,2023-2024
stu_OQLOS45541,3,I'm a writer.,25.0,neutral,2023-2024
stu_CDXSC86692,8,I am a person that to spend time with my brothers,12.0,neutral,2023-2024
stu_ERQCY81201,9,I am a girl who loves her morning coffe.,24.0,positive,2023-2024
stu_ERQCY81201,9,I am a girl who loves her morning coffe.,2.0,girl,2023-2024
stu_OIYXZ27717,4,I am the oldest sibling,12.0,neutral,2023-2024
stu_CWJCN88700,2,I am Cape Verdean,7.0,cape verdean,2023-2024
stu_QQAHK93946,6,I like cats and small dogs,24.0,positive,2023-2024
stu_WTRMC77187,15,the moon is cool,48.0,none,2023-2024
stu_RSKDK68207,8,I like to sing.,26.0,positive,2023-2024
stu_RSKDK68207,8,I like to sing.,24.0,positive,2023-2024
stu_KCDEU07486,15,I am mature,45.0,"positive, positive",2023-2024
stu_BJJXN95776,7,I love fruit,24.0,positive,2023-2024
stu_SBUBU63586,1,i am [FIRST NAME],5.0,none,2023-2024
stu_NYHDW07721,15,Resident of [CITY],9.0,neutral,2023-2024
stu_GCHCS91000,10,i am reponsible,43.0,positive,2023-2024
stu_WPVZY01902,16,I dont like Play station,28.0,negative,2023-2024
stu_ECYEC76336,7,I am a person who loves the ocean,24.0,positive,2023-2024
stu_OAZKI17777,16,[FIRST NAME],5.0,none,2023-2024
stu_UEVQJ25414,9,i have short hair,35.0,neutral,2023-2024
stu_QHOON52054,6,I am a very nice and kind person,44.0,positive,2023-2024
stu_QHOON52054,6,I am a very nice and kind person,21.0,none,2023-2024
stu_ZUARE93356,13,My favorite season is summer,24.0,positive,2023-2024
stu_OAZKI17777,3,[LETTER OF NAME],5.0,none,2023-2024
stu_CNIFN64507,5,i like jollyranchers,24.0,positive,2023-2024
stu_KCDEU07486,13,I can be helpful,44.0,positive,2023-2024
stu_NWRRN03456,9,I would like to be in Honors for MATH at 1 and 2 period at my school.,24.0,positive,2023-2024
stu_NWRRN03456,9,I would like to be in Honors for MATH at 1 and 2 period at my school.,14.0,positive,2023-2024
stu_ZYUDW82089,1,a student,14.0,neutral,2023-2024
stu_VTRUH97046,11,I other favorite song is selfish by pnb rock.,24.0,positive,2023-2024
stu_TDURA35752,20,I am [FIRST NAME],5.0,none,2023-2024
